template_id,cell_row,cell_col,row_label,col_label,data_type,n_values,median_log10,mad_log10,spread_p10_p90,status
09.01,0050,0120,5.    other retail exposures,l. STS,monetary,30,8.608,0.542,4.11,auswertbar
09.01,0050,0130,5.    other retail exposures,m. Non-STS,monetary,38,8.271,0.708,3.95,auswertbar
09.01,0050,0150,5.    other retail exposures,o. Sub-total,monetary,47,8.530,0.627,4.27,auswertbar
09.01,0070,0030,7. Wholesale (total),c. Non-STS,monetary,26,8.050,0.892,3.44,auswertbar
09.01,0070,0050,7. Wholesale (total),e. Synthetic,monetary,42,9.323,0.808,3.29,auswertbar
09.01,0070,0060,7. Wholesale (total),f. of which SRT,monetary,43,9.276,0.826,3.29,auswertbar
09.01,0070,0070,7. Wholesale (total),g. Sub-total,monetary,54,9.141,0.892,3.27,auswertbar
09.01,0070,0090,7. Wholesale (total),i. Non-STS,monetary,22,9.101,0.286,2.82,auswertbar
09.01,0070,0120,7. Wholesale (total),l. STS,monetary,32,8.605,0.448,2.04,auswertbar
09.01,0070,0130,7. Wholesale (total),m. Non-STS,monetary,54,8.814,0.900,4.85,auswertbar
09.01,0070,0150,7. Wholesale (total),o. Sub-total,monetary,57,9.013,0.787,4.95,auswertbar
09.01,0080,0050,8.    loans to corporates,e. Synthetic,monetary,37,9.488,0.659,2.90,auswertbar
09.01,0080,0060,8.    loans to corporates,f. of which SRT,monetary,38,9.451,0.615,2.90,auswertbar
09.01,0080,0070,8.    loans to corporates,g. Sub-total,monetary,45,9.266,0.817,3.10,auswertbar
09.01,0080,0130,8.    loans to corporates,m. Non-STS,monetary,31,9.228,0.456,2.43,auswertbar
09.01,0080,0150,8.    loans to corporates,o. Sub-total,monetary,30,9.266,0.493,3.61,auswertbar
09.01,0100,0120,10.    lease and receivables,l. STS,monetary,27,8.572,0.441,2.18,auswertbar
09.01,0100,0130,10.    lease and receivables,m. Non-STS,monetary,30,8.474,0.429,1.70,auswertbar
09.01,0100,0150,10.    lease and receivables,o. Sub-total,monetary,37,8.572,0.545,1.73,auswertbar
09.01,0110,0150,11.    other wholesale,o. Sub-total,monetary,25,8.287,0.902,5.54,auswertbar
09.03,0010,0010,1. Total exposures,"a. d""20% RW",monetary,52,9.251,0.647,2.54,auswertbar
09.03,0010,0020,1. Total exposures,b.  >20% to 50% RW,monetary,31,8.884,0.484,1.51,auswertbar
09.03,0010,0030,1. Total exposures,c.  >50% to 100% RW,monetary,30,8.133,0.728,2.67,auswertbar
09.03,0010,0040,1. Total exposures,d.  >100% to <1250%     RW,monetary,38,7.387,0.551,2.17,auswertbar
09.03,0010,0050,1. Total exposures,e. 1250% RW/ deductions,monetary,40,6.971,0.527,2.36,auswertbar
09.03,0010,0060,1. Total exposures,f. SEC-IRBA,monetary,35,9.552,0.607,2.06,auswertbar
09.03,0010,0070,1. Total exposures,"g. SEC-ERBA
(including IAA)",monetary,29,8.439,1.203,4.06,auswertbar
09.03,0010,0080,1. Total exposures,h. SEC-SA,monetary,47,8.756,0.887,3.11,auswertbar
09.03,0010,0090,1. Total exposures,i. 1250% RW / deductions,monetary,39,6.971,0.527,3.80,auswertbar
09.03,0010,0100,1. Total exposures,j. SEC-IRBA,monetary,35,8.552,0.538,1.81,auswertbar
09.03,0010,0110,1. Total exposures,"k. SEC-ERBA
(including IAA)",monetary,30,7.687,1.007,3.29,auswertbar
09.03,0010,0120,1. Total exposures,l. SEC-SA,monetary,47,8.235,0.598,2.45,auswertbar
09.03,0010,0140,1. Total exposures,n. SEC-IRBA,monetary,35,7.820,0.616,2.04,auswertbar
09.03,0010,0150,1. Total exposures,"o. SEC-ERBA
(including IAA)",monetary,30,6.567,0.947,3.29,auswertbar
09.03,0010,0160,1. Total exposures,EU-p. SEC-SA,monetary,46,7.062,0.743,2.60,auswertbar
09.03,0020,0010,2. Traditional transactions,"a. d""20% RW",monetary,26,9.289,0.549,2.26,auswertbar
09.03,0020,0030,2. Traditional transactions,c.  >50% to 100% RW,monetary,26,7.987,0.782,2.52,auswertbar
09.03,0020,0040,2. Traditional transactions,d.  >100% to <1250%     RW,monetary,30,7.379,0.384,2.01,auswertbar
09.03,0020,0050,2. Traditional transactions,e. 1250% RW/ deductions,monetary,22,6.825,0.669,1.94,auswertbar
09.03,0020,0070,2. Traditional transactions,"g. SEC-ERBA
(including IAA)",monetary,29,8.439,1.093,3.98,auswertbar
09.03,0020,0080,2. Traditional transactions,h. SEC-SA,monetary,32,8.467,1.009,2.96,auswertbar
09.03,0020,0090,2. Traditional transactions,i. 1250% RW / deductions,monetary,22,6.530,0.652,3.60,auswertbar
09.03,0020,0110,2. Traditional transactions,"k. SEC-ERBA
(including IAA)",monetary,30,7.687,0.953,3.08,auswertbar
09.03,0020,0120,2. Traditional transactions,l. SEC-SA,monetary,32,8.152,0.638,1.86,auswertbar
09.03,0020,0150,2. Traditional transactions,"o. SEC-ERBA
(including IAA)",monetary,30,6.567,0.901,3.06,auswertbar
09.03,0020,0160,2. Traditional transactions,EU-p. SEC-SA,monetary,32,6.883,0.705,1.92,auswertbar
09.03,0030,0010,3.    Securitisation,"a. d""20% RW",monetary,26,9.289,0.549,2.26,auswertbar
09.03,0030,0020,3.    Securitisation,b.  >20% to 50% RW,monetary,21,8.644,0.422,2.48,auswertbar
09.03,0030,0030,3.    Securitisation,c.  >50% to 100% RW,monetary,25,7.908,0.763,2.52,auswertbar
09.03,0030,0040,3.    Securitisation,d.  >100% to <1250%     RW,monetary,30,7.379,0.384,2.01,auswertbar
09.03,0030,0050,3.    Securitisation,e. 1250% RW/ deductions,monetary,22,6.825,0.669,1.94,auswertbar
09.03,0030,0070,3.    Securitisation,"g. SEC-ERBA
(including IAA)",monetary,29,8.439,1.093,3.98,auswertbar
09.03,0030,0080,3.    Securitisation,h. SEC-SA,monetary,32,8.467,1.009,2.96,auswertbar
09.03,0030,0090,3.    Securitisation,i. 1250% RW / deductions,monetary,22,6.530,0.652,3.60,auswertbar
09.03,0030,0110,3.    Securitisation,"k. SEC-ERBA
(including IAA)",monetary,30,7.687,0.953,3.08,auswertbar
09.03,0030,0120,3.    Securitisation,l. SEC-SA,monetary,32,8.152,0.638,1.86,auswertbar
09.03,0030,0150,3.    Securitisation,"o. SEC-ERBA
(including IAA)",monetary,30,6.567,0.901,3.06,auswertbar
09.03,0030,0160,3.    Securitisation,EU-p. SEC-SA,monetary,32,6.883,0.705,1.92,auswertbar
09.03,0040,0010,4.        Retail,"a. d""20% RW",monetary,21,8.962,0.738,2.53,auswertbar
09.03,0040,0080,4.        Retail,h. SEC-SA,monetary,23,8.553,0.871,3.18,auswertbar
09.03,0040,0120,4.        Retail,l. SEC-SA,monetary,23,7.924,0.749,2.18,auswertbar
09.03,0040,0160,4.        Retail,EU-p. SEC-SA,monetary,23,6.827,0.749,2.18,auswertbar
09.03,0060,0080,6.        Wholesale,h. SEC-SA,monetary,24,8.355,1.142,3.92,auswertbar
09.03,0060,0120,6.        Wholesale,l. SEC-SA,monetary,24,8.273,0.480,2.41,auswertbar
09.03,0060,0160,6.        Wholesale,EU-p. SEC-SA,monetary,23,7.167,0.581,2.56,auswertbar
09.03,0090,0010,9. Synthetic transactions,"a. d""20% RW",monetary,46,9.271,0.602,2.06,auswertbar
09.03,0090,0050,9. Synthetic transactions,e. 1250% RW/ deductions,monetary,28,7.115,0.434,3.80,auswertbar
09.03,0090,0060,9. Synthetic transactions,f. SEC-IRBA,monetary,34,9.576,0.663,2.06,auswertbar
09.03,0090,0080,9. Synthetic transactions,h. SEC-SA,monetary,28,8.907,0.600,2.22,auswertbar
09.03,0090,0090,9. Synthetic transactions,i. 1250% RW / deductions,monetary,28,7.206,0.356,3.80,auswertbar
09.03,0090,0100,9. Synthetic transactions,j. SEC-IRBA,monetary,34,8.699,0.638,1.95,auswertbar
09.03,0090,0120,9. Synthetic transactions,l. SEC-SA,monetary,27,8.137,0.485,1.94,auswertbar
09.03,0090,0140,9. Synthetic transactions,n. SEC-IRBA,monetary,33,7.758,0.678,1.95,auswertbar
09.03,0090,0160,9. Synthetic transactions,EU-p. SEC-SA,monetary,26,7.041,0.552,2.24,auswertbar
09.03,0100,0010,10.    Securitisation,"a. d""20% RW",monetary,44,9.311,0.572,1.96,auswertbar
09.03,0100,0050,10.    Securitisation,e. 1250% RW/ deductions,monetary,26,7.115,0.434,1.87,auswertbar
09.03,0100,0060,10.    Securitisation,f. SEC-IRBA,monetary,32,9.688,0.629,1.97,auswertbar
09.03,0100,0080,10.    Securitisation,h. SEC-SA,monetary,28,8.907,0.600,2.22,auswertbar
09.03,0100,0090,10.    Securitisation,i. 1250% RW / deductions,monetary,26,7.206,0.356,1.87,auswertbar
09.03,0100,0100,10.    Securitisation,j. SEC-IRBA,monetary,32,8.862,0.672,1.80,auswertbar
09.03,0100,0120,10.    Securitisation,l. SEC-SA,monetary,27,8.137,0.485,1.94,auswertbar
09.03,0100,0140,10.    Securitisation,n. SEC-IRBA,monetary,32,7.823,0.603,1.80,auswertbar
09.03,0100,0160,10.    Securitisation,EU-p. SEC-SA,monetary,26,7.041,0.552,2.24,auswertbar
09.03,0110,0010,11.        Retail underlying,"a. d""20% RW",monetary,21,9.055,0.372,1.26,auswertbar
09.03,0120,0010,12.        Wholesale,"a. d""20% RW",monetary,37,9.370,0.606,2.17,auswertbar
09.03,0120,0050,12.        Wholesale,e. 1250% RW/ deductions,monetary,26,7.113,0.421,1.75,auswertbar
09.03,0120,0060,12.        Wholesale,f. SEC-IRBA,monetary,28,9.786,0.624,2.09,auswertbar
09.03,0120,0080,12.        Wholesale,h. SEC-SA,monetary,24,8.912,0.585,2.18,auswertbar
09.03,0120,0090,12.        Wholesale,i. 1250% RW / deductions,monetary,26,7.179,0.343,1.66,auswertbar
09.03,0120,0100,12.        Wholesale,j. SEC-IRBA,monetary,28,8.980,0.634,1.94,auswertbar
09.03,0120,0120,12.        Wholesale,l. SEC-SA,monetary,23,8.155,0.474,1.99,auswertbar
09.03,0120,0140,12.        Wholesale,n. SEC-IRBA,monetary,29,7.993,0.605,1.98,auswertbar
09.03,0120,0160,12.        Wholesale,EU-p. SEC-SA,monetary,23,7.041,0.469,1.99,auswertbar
09.04,0010,0010,1. Total exposures,"a. d""20% RW",monetary,67,8.889,0.699,4.68,auswertbar
09.04,0010,0020,1. Total exposures,b.  >20% to 50% RW,monetary,48,8.277,0.623,3.66,auswertbar
09.04,0010,0030,1. Total exposures,c.  >50% to 100% RW,monetary,37,7.700,0.719,3.28,auswertbar
09.04,0010,0040,1. Total exposures,d.  >100% to <1250%     RW,monetary,36,7.481,0.749,4.76,auswertbar
09.04,0010,0070,1. Total exposures,"g. SEC-ERBA
(including IAA)",monetary,59,8.713,0.573,4.19,auswertbar
09.04,0010,0080,1. Total exposures,h. SEC-SA,monetary,47,9.230,0.617,2.83,auswertbar
09.04,0010,0110,1. Total exposures,"k. SEC-ERBA
(including IAA)",monetary,59,8.082,0.485,4.30,auswertbar
09.04,0010,0120,1. Total exposures,l. SEC-SA,monetary,46,8.496,0.674,3.03,auswertbar
09.04,0010,0150,1. Total exposures,"o. SEC-ERBA
(including IAA)",monetary,59,6.986,0.499,4.19,auswertbar
09.04,0010,0160,1. Total exposures,EU-p. SEC-SA,monetary,45,7.391,0.660,2.33,auswertbar
09.04,0020,0010,2. Traditional transactions,"a. d""20% RW",monetary,67,8.912,0.676,4.39,auswertbar
09.04,0020,0020,2. Traditional transactions,b.  >20% to 50% RW,monetary,47,8.274,0.613,3.64,auswertbar
09.04,0020,0030,2. Traditional transactions,c.  >50% to 100% RW,monetary,37,7.700,0.719,3.28,auswertbar
09.04,0020,0040,2. Traditional transactions,d.  >100% to <1250%     RW,monetary,34,7.513,0.715,2.31,auswertbar
09.04,0020,0070,2. Traditional transactions,"g. SEC-ERBA
(including IAA)",monetary,59,8.713,0.573,4.19,auswertbar
09.04,0020,0080,2. Traditional transactions,h. SEC-SA,monetary,46,9.236,0.588,2.68,auswertbar
09.04,0020,0110,2. Traditional transactions,"k. SEC-ERBA
(including IAA)",monetary,59,8.082,0.485,4.30,auswertbar
09.04,0020,0120,2. Traditional transactions,l. SEC-SA,monetary,45,8.505,0.674,2.37,auswertbar
09.04,0020,0150,2. Traditional transactions,"o. SEC-ERBA
(including IAA)",monetary,59,6.986,0.499,4.19,auswertbar
09.04,0020,0160,2. Traditional transactions,EU-p. SEC-SA,monetary,44,7.399,0.662,2.16,auswertbar
09.04,0030,0010,3.    Securitisation,"a. d""20% RW",monetary,67,8.912,0.676,4.39,auswertbar
09.04,0030,0020,3.    Securitisation,b.  >20% to 50% RW,monetary,48,8.277,0.623,3.66,auswertbar
09.04,0030,0030,3.    Securitisation,c.  >50% to 100% RW,monetary,37,7.700,0.719,3.28,auswertbar
09.04,0030,0040,3.    Securitisation,d.  >100% to <1250%     RW,monetary,34,7.513,0.715,2.31,auswertbar
09.04,0030,0070,3.    Securitisation,"g. SEC-ERBA
(including IAA)",monetary,59,8.713,0.573,4.19,auswertbar
09.04,0030,0080,3.    Securitisation,h. SEC-SA,monetary,46,9.236,0.588,2.68,auswertbar
09.04,0030,0110,3.    Securitisation,"k. SEC-ERBA
(including IAA)",monetary,59,8.082,0.485,4.30,auswertbar
09.04,0030,0120,3.    Securitisation,l. SEC-SA,monetary,45,8.505,0.674,2.37,auswertbar
09.04,0030,0150,3.    Securitisation,"o. SEC-ERBA
(including IAA)",monetary,59,6.986,0.499,4.19,auswertbar
09.04,0030,0160,3.    Securitisation,EU-p. SEC-SA,monetary,44,7.399,0.662,2.16,auswertbar
09.04,0040,0010,4.        Retail,"a. d""20% RW",monetary,58,8.521,0.800,3.99,auswertbar
09.04,0040,0020,4.        Retail,b.  >20% to 50% RW,monetary,42,7.873,0.827,3.29,auswertbar
09.04,0040,0030,4.        Retail,c.  >50% to 100% RW,monetary,27,7.318,0.866,2.94,auswertbar
09.04,0040,0040,4.        Retail,d.  >100% to <1250%     RW,monetary,29,7.087,0.643,3.42,auswertbar
09.04,0040,0070,4.        Retail,"g. SEC-ERBA
(including IAA)",monetary,52,8.378,0.794,4.09,auswertbar
09.04,0040,0080,4.        Retail,h. SEC-SA,monetary,35,8.887,0.438,2.32,auswertbar
09.04,0040,0110,4.        Retail,"k. SEC-ERBA
(including IAA)",monetary,52,7.812,0.570,4.11,auswertbar
09.04,0040,0120,4.        Retail,l. SEC-SA,monetary,35,8.114,0.360,1.84,auswertbar
09.04,0040,0150,4.        Retail,"o. SEC-ERBA
(including IAA)",monetary,51,6.694,0.529,4.15,auswertbar
09.04,0040,0160,4.        Retail,EU-p. SEC-SA,monetary,35,6.963,0.414,1.84,auswertbar
09.04,0050,0010,5.        Of which STS,"a. d""20% RW",monetary,41,8.613,0.702,3.89,auswertbar
09.04,0050,0070,5.        Of which STS,"g. SEC-ERBA
(including IAA)",monetary,33,8.397,0.758,4.14,auswertbar
09.04,0050,0080,5.        Of which STS,h. SEC-SA,monetary,25,8.778,0.358,1.73,auswertbar
09.04,0050,0110,5.        Of which STS,"k. SEC-ERBA
(including IAA)",monetary,34,7.431,0.706,4.15,auswertbar
09.04,0050,0120,5.        Of which STS,l. SEC-SA,monetary,26,7.778,0.369,1.77,auswertbar
09.04,0050,0150,5.        Of which STS,"o. SEC-ERBA
(including IAA)",monetary,33,6.368,0.671,4.15,auswertbar
09.04,0050,0160,5.        Of which STS,EU-p. SEC-SA,monetary,25,6.681,0.366,1.74,auswertbar
09.04,0060,0010,6.        Wholesale,"a. d""20% RW",monetary,48,9.214,0.482,2.77,auswertbar
09.04,0060,0020,6.        Wholesale,b.  >20% to 50% RW,monetary,31,8.045,0.499,2.66,auswertbar
09.04,0060,0030,6.        Wholesale,c.  >50% to 100% RW,monetary,26,7.761,0.567,4.58,auswertbar
09.04,0060,0040,6.        Wholesale,d.  >100% to <1250%     RW,monetary,27,7.536,0.814,5.91,auswertbar
09.04,0060,0070,6.        Wholesale,"g. SEC-ERBA
(including IAA)",monetary,43,8.727,0.547,4.45,auswertbar
09.04,0060,0080,6.        Wholesale,h. SEC-SA,monetary,37,9.175,0.462,2.37,auswertbar
09.04,0060,0110,6.        Wholesale,"k. SEC-ERBA
(including IAA)",monetary,43,8.081,0.471,2.64,auswertbar
09.04,0060,0120,6.        Wholesale,l. SEC-SA,monetary,36,8.500,0.506,2.12,auswertbar
09.04,0060,0150,6.        Wholesale,"o. SEC-ERBA
(including IAA)",monetary,42,6.988,0.425,2.64,auswertbar
09.04,0060,0160,6.        Wholesale,EU-p. SEC-SA,monetary,36,7.347,0.593,2.12,auswertbar
09.04,0070,0010,7.        Of which STS,"a. d""20% RW",monetary,29,8.654,0.416,2.14,auswertbar
09.04,0070,0080,7.        Of which STS,h. SEC-SA,monetary,26,8.527,0.400,1.86,auswertbar
09.04,0070,0120,7.        Of which STS,l. SEC-SA,monetary,26,7.551,0.417,1.79,auswertbar
09.04,0070,0160,7.        Of which STS,EU-p. SEC-SA,monetary,26,6.454,0.411,1.55,auswertbar
09.05,0010,0010,1. Total exposures,a. Total outstanding nominal amount,monetary,77,9.373,0.777,2.89,auswertbar
09.05,0010,0020,1. Total exposures,b. Of which exposures in default,percentage,66,7.622,1.174,6.47,unbrauchbar
09.05,0010,0030,1. Total exposures,c. Total amount of specific credit risk adjustments made during the period,monetary,44,6.842,1.053,3.55,auswertbar
09.05,0020,0010,2. Retail (total),a. Total outstanding nominal amount,monetary,58,9.466,0.672,2.29,auswertbar
09.05,0020,0020,2. Retail (total),b. Of which exposures in default,percentage,55,7.493,1.327,6.09,unbrauchbar
09.05,0020,0030,2. Retail (total),c. Total amount of specific credit risk adjustments made during the period,monetary,36,6.750,0.981,3.29,auswertbar
09.05,0030,0010,3.    residential mortgage,a. Total outstanding nominal amount,monetary,45,9.270,0.646,2.02,auswertbar
09.05,0030,0020,3.    residential mortgage,b. Of which exposures in default,percentage,42,7.134,1.529,5.81,auswertbar
09.05,0030,0030,3.    residential mortgage,c. Total amount of specific credit risk adjustments made during the period,monetary,29,6.637,1.203,3.31,auswertbar
09.05,0050,0010,5.    other retail exposures,a. Total outstanding nominal amount,monetary,37,9.214,0.726,1.92,auswertbar
09.05,0050,0020,5.    other retail exposures,b. Of which exposures in default,percentage,35,7.485,0.806,5.49,auswertbar
09.05,0050,0030,5.    other retail exposures,c. Total amount of specific credit risk adjustments made during the period,monetary,21,7.085,0.525,1.96,auswertbar
09.05,0070,0010,7. Wholesale (total),a. Total outstanding nominal amount,monetary,57,9.356,0.713,2.87,auswertbar
09.05,0070,0020,7. Wholesale (total),b. Of which exposures in default,percentage,45,7.605,1.097,6.65,unbrauchbar
09.05,0070,0030,7. Wholesale (total),c. Total amount of specific credit risk adjustments made during the period,monetary,31,6.976,0.688,1.89,auswertbar
09.05,0080,0010,8.    loans to corporates,a. Total outstanding nominal amount,monetary,44,9.613,0.629,2.70,auswertbar
09.05,0080,0020,8.    loans to corporates,b. Of which exposures in default,percentage,36,7.225,1.182,6.88,unbrauchbar
09.05,0080,0030,8.    loans to corporates,c. Total amount of specific credit risk adjustments made during the period,monetary,25,7.123,0.622,3.95,auswertbar
09.05,0090,0010,9.    commercial mortgage,a. Total outstanding nominal amount,monetary,21,9.148,0.521,2.64,auswertbar
09.05,0100,0010,10.    lease and receivables,a. Total outstanding nominal amount,monetary,23,9.244,0.672,2.33,auswertbar
10.00,0010,0010,1. Interest rate risk (general and specific),a RWEAs,monetary,130,7.763,0.819,4.00,auswertbar
10.00,0020,0010,2. Equity risk (general and specific),a RWEAs,monetary,82,7.199,0.715,3.37,auswertbar
10.00,0030,0010,3. Foreign exchange risk,a RWEAs,monetary,104,8.036,0.732,3.92,auswertbar
10.00,0040,0010,4. Commodity risk,a RWEAs,monetary,49,6.872,0.832,3.11,auswertbar
10.00,0060,0010,6. Delta-plus approach,a RWEAs,monetary,51,6.496,1.232,6.66,unbrauchbar
10.00,0090,0010,9. Total,a RWEAs,monetary,170,8.159,0.718,4.31,auswertbar
11.00.A,0010,0010,1. VaR (higher of values a and b),a RWEAs,monetary,43,8.784,0.294,1.23,auswertbar
11.00.A,0040,0010,2. SVaR (higher of values a and b),a RWEAs,monetary,43,9.307,0.288,1.33,auswertbar
11.00.A,0070,0010,3. IRC (higher of values a and b),a RWEAs,monetary,29,8.943,0.348,0.95,auswertbar
11.00.A,0150,0010,6. Total,a RWEAs,monetary,43,9.553,0.351,1.23,auswertbar
11.00.B,0010,0020,1. VaR (higher of values a and b),b Own funds requirements,monetary,43,7.708,0.311,1.23,auswertbar
11.00.B,0020,0020,a. Previous day’s VaR (VaR_t-1),b Own funds requirements,monetary,43,7.162,0.340,1.33,auswertbar
11.00.B,0030,0020,b. Multiplication factor mc  x average of previous 60 working days (VaR_avg),b Own funds requirements,monetary,43,7.708,0.311,1.23,auswertbar
11.00.B,0040,0020,2. SVaR (higher of values a and b),b Own funds requirements,monetary,43,8.233,0.296,1.33,auswertbar
11.00.B,0050,0020,a. Latest available SVaR (SVaR_t-1),b Own funds requirements,monetary,43,7.700,0.333,1.47,auswertbar
11.00.B,0060,0020,b. Multiplication factor ms  x average of previous 60 working days (SVaR_avg),b Own funds requirements,monetary,43,8.233,0.296,1.28,auswertbar
